,dataset,f1,pr_auc,roc_auc,tpr,fpr,precision,accuracy,training_time(sec),Inference_time(sec),folds_best_params
1,cardio.csv,0.1216509843,0.09587244433,0.4512820411,0.50119999,0.5577692293,0.0703711437,0.8863636364,5057.1508,7.742,"{'seq_length': 8, 'dim': 22, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
2,cardio.csv,0.1263654004,0.1224348051,0.5230769113,0.4891999902,0.5099230756,0.07556764457,0.8863636364,3819.8373,6.3055,"{'seq_length': 8, 'dim': 22, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
3,cardio.csv,0.1233644116,0.1167889308,0.5371794732,0.4960499891,0.4997948705,0.0735475222,0.8863636364,3808.9871,7.5182,"{'seq_length': 8, 'dim': 22, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
4,cardio.csv,0.2073243399,0.07549339248,0.7317072909,0.7359999755,0.5705853645,0.1972013763,0.9318181818,4399.4495,7.7052,"{'seq_length': 8, 'dim': 22, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
5,cardio.csv,0.1119551078,0.06427796061,0.3437499905,0.6069999848,0.6727749983,0.06196927667,0.9090909091,4428.7185,7.813,"{'seq_length': 8, 'dim': 22, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
6,cardio.csv,0.1018982885,0.07751861122,0.6056910352,0.5549999815,0.5201707304,0.05841227981,0.9318181818,4336.975,9.5193,"{'seq_length': 8, 'dim': 22, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
7,cardio.csv,0.144453106,0.1133882902,0.5384615263,0.5779999884,0.5799999985,0.08444875664,0.8863636364,4232.3626,9.1566,"{'seq_length': 8, 'dim': 22, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
8,cardio.csv,0.09323432129,0.0602636921,0.6930893889,0.665166638,0.6020975595,0.05078091977,0.9318181818,4441.9378,9.4277,"{'seq_length': 8, 'dim': 22, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
9,cardio.csv,0.07172469716,0.06479044572,0.5447154236,0.5116666468,0.5184634134,0.03929030104,0.9318181818,4154.3741,8.26,"{'seq_length': 8, 'dim': 22, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
0,cardio_blood.csv,0.07558235108,0.07961338079,0.3307692233,0.302399994,0.4186153835,0.04368766381,0.8863636364,4957.6463,8.5225,"{'seq_length': 8, 'dim': 11, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
1,cardio_blood.csv,0.05897262037,0.05564762804,0.32499999,0.3294999912,0.4614999988,0.03240388227,0.9090909091,5119.0538,7.2479,"{'seq_length': 8, 'dim': 11, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
2,cardio_blood.csv,0.1323286339,0.1641299014,0.7354166463,0.4133333229,0.3119499992,0.0892350219,0.9090909091,4048.015,7.4868,"{'seq_length': 8, 'dim': 11, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
3,cardio_blood.csv,0.04410927945,0.0427317209,0.2439024303,0.3199999893,0.4859512183,0.02371244215,0.9318181818,3998.4426,8.7133,"{'seq_length': 8, 'dim': 11, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
4,cardio_blood.csv,0.04540927965,0.0340777497,0.3414634016,0.3264999884,0.5080487792,0.02442187392,0.9318181818,4017.9345,7.3959,"{'seq_length': 8, 'dim': 11, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
5,cardio_blood.csv,0.0693793045,0.06898053292,0.2923076852,0.2938499937,0.4288461527,0.03959311984,0.8863636364,4221.7647,9.7488,"{'seq_length': 8, 'dim': 11, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
6,cardio_blood.csv,0.03786997852,0.04384997943,0.2249999901,0.2484999917,0.4308999989,0.02055732141,0.9090909091,3949.5073,7.8639,"{'seq_length': 8, 'dim': 11, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
7,cardio_blood.csv,0.1647090839,0.1653670639,0.5565789364,0.4486666591,0.4104210516,0.1178932485,0.8636363636,4189.2968,9.0666,"{'seq_length': 8, 'dim': 11, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
8,cardio_blood.csv,0.05782068261,0.02941176708,0.6097560697,0.4079999825,0.4049756088,0.03117085483,0.9318181818,4183.9066,9.5127,"{'seq_length': 8, 'dim': 11, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
9,cardio_blood.csv,0.03829643301,0.04603204577,0.2614583248,0.2259166601,0.3631999991,0.02106978253,0.9090909091,3945.0936,7.1807,"{'seq_length': 8, 'dim': 11, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
0,cardio_veins.csv,0.182993971,0.1530091472,0.7195121694,0.6546666448,0.4818780476,0.141345902,0.8918181818,5123.0324,10.9021,"{'seq_length': 8, 'dim': 12, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
1,cardio_veins.csv,0.158173515,0.1472426421,0.7437499795,0.6607499835,0.5329749987,0.09391357192,0.9090909091,4831.7438,6.4015,"{'seq_length': 8, 'dim': 12, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
2,cardio_veins.csv,0.1588846941,0.1228188284,0.6749999796,0.6287499829,0.4837749988,0.09585947657,0.9090909091,4397.6035,7.6904,"{'seq_length': 8, 'dim': 12, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
3,cardio_veins.csv,0.2504082364,0.2421245345,0.825641007,0.7911999842,0.5741025626,0.1603948399,0.8863636364,4333.1605,9.4334,"{'seq_length': 8, 'dim': 12, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
4,cardio_veins.csv,0.3298373671,0.3607638707,0.943749974,0.8662499783,0.4837499988,0.272934948,0.8690909091,4202.2153,7.2252,"{'seq_length': 8, 'dim': 12, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
5,cardio_veins.csv,0.2400654444,0.393809507,0.9179486943,0.5335999882,0.3003846146,0.1953108891,0.8863636364,4121.3311,6.9176,"{'seq_length': 8, 'dim': 12, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
6,cardio_veins.csv,0.253725378,0.2861110948,0.9146341136,0.8616666379,0.4979512183,0.1647709687,0.9118181818,4231.9209,8.794,"{'seq_length': 8, 'dim': 12, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
7,cardio_veins.csv,0.2549604406,0.2574093759,0.7017543724,0.6161666564,0.4639999988,0.1900341972,0.8636363636,4196.3192,7.4982,"{'seq_length': 8, 'dim': 12, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
8,cardio_veins.csv,0.143103576,0.1067460272,0.7723576935,0.5441666472,0.3806097552,0.09205986974,0.9318181818,4194.9269,7.4796,"{'seq_length': 8, 'dim': 12, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
9,cardio_veins.csv,0.1428021457,0.123555426,0.6749999814,0.480749988,0.392899999,0.09034009695,0.9090909091,3762.6745,8.019,"{'seq_length': 8, 'dim': 12, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
0,chess_krkopt_zerovsall.csv,0.007068252298,0.004763452803,0.3783621441,0.4034666594,0.451831412,0.003565547114,0.9914285714,6155.9437,11.0859,"{'seq_length': 8, 'dim': 3, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
1,chess_krkopt_zerovsall.csv,0.005050642308,0.002849066189,0.31534581,0.3830666563,0.4631340057,0.002544057931,0.9914285714,5111.9428,7.4736,"{'seq_length': 8, 'dim': 3, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
2,chess_krkopt_zerovsall.csv,0.003577473613,0.002577319484,0.7242119775,0.5769999627,0.4969713466,0.001794462795,0.9971428571,4332.1464,7.8865,"{'seq_length': 8, 'dim': 3, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
3,chess_krkopt_zerovsall.csv,0.001886000113,0.0008445947212,0.1530172271,0.3339999798,0.4918175287,0.0009460628931,0.9942857143,4358.2328,7.5065,"{'seq_length': 8, 'dim': 3, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
4,chess_krkopt_zerovsall.csv,0.003168552925,0.002040816316,0.6504297569,0.4899999719,0.4605888251,0.001589571547,0.9971428571,4825.8509,7.8013,"{'seq_length': 8, 'dim': 3, 'high': 7, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
5,chess_krkopt_zerovsall.csv,0.001524395038,0.001174326057,0.08477010663,0.2929999799,0.4560790229,0.0007646594127,0.9942857143,4651.0438,6.8264,"{'seq_length': 8, 'dim': 3, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
6,chess_krkopt_zerovsall.csv,0.00897394624,0.005001135743,0.2651976011,0.3401166626,0.4407151162,0.004548746821,0.9828571429,4322.9589,6.9539,"{'seq_length': 8, 'dim': 3, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
7,chess_krkopt_zerovsall.csv,0.006246223238,0.004056179154,0.2447856396,0.3380666605,0.4588265895,0.003154738132,0.9885714286,4334.6747,6.6921,"{'seq_length': 8, 'dim': 3, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
8,chess_krkopt_zerovsall.csv,0.00380093965,0.003231427735,0.2931556097,0.4036666512,0.5075201728,0.001911528704,0.9914285714,4208.8271,6.1014,"{'seq_length': 8, 'dim': 3, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
9,chess_krkopt_zerovsall.csv,0.004584757496,0.003690845464,0.3924808307,0.3975833224,0.4657054597,0.002306175373,0.9942857143,3815.0731,6.1182,"{'seq_length': 8, 'dim': 3, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 132, 'batch_size': None}"
0,cmc-nominal.csv,0.08170604762,0.01612903505,0.0322580628,0.4649999844,0.8316129005,0.04505418861,0.03225806452,4558.9575,10.9868,"{'seq_length': 8, 'dim': 8, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
1,cmc-nominal.csv,0.1477936755,0.05922202629,0.58602146,0.951166616,0.8224838683,0.08092341847,0.1515151515,5154.8141,9.396,"{'seq_length': 8, 'dim': 8, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
2,cmc-nominal.csv,0.08984800394,0.02500000055,0.4242423972,0.7939999548,0.7794848461,0.04768038676,0.2285714286,4328.4116,9.2954,"{'seq_length': 8, 'dim': 8, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
3,cmc-nominal.csv,0.152694974,0.06432812395,0.2137930982,0.6833999791,0.8815862039,0.08821536843,0.0625,4485.5538,8.0709,"{'seq_length': 8, 'dim': 8, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
4,cmc-nominal.csv,0.1123697807,0.0192307755,0,0.434999982,0.8831199965,0.06767591399,0.04,3957.5019,7.7508,"{'seq_length': 8, 'dim': 8, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
5,cmc-nominal.csv,0.127495394,0.03703951676,0.1916666564,0.6684999779,0.8308666639,0.0711379238,0.125,3634.3676,7.4916,"{'seq_length': 8, 'dim': 8, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
6,cmc-nominal.csv,0.2336121845,0.06429213519,0.2097222149,0.6857261758,0.8536249964,0.1442423293,0.1111111111,3716.1398,6.4538,"{'seq_length': 8, 'dim': 8, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
7,cmc-nominal.csv,0.1603467412,0.06877990225,0.5483870676,0.928333297,0.8347096747,0.08818247338,0.1515151515,3795.9567,6.4275,"{'seq_length': 8, 'dim': 8, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
8,cmc-nominal.csv,0.01390424571,0.014705883,0,0.1469999907,0.8308787854,0.007318487374,0.09090909091,3817.1012,7.9656,"{'seq_length': 8, 'dim': 8, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
9,cmc-nominal.csv,0.1180539019,0.03279570059,0,0.4734999886,0.9072758589,0.06818950992,0,3636.7838,6.7282,"{'seq_length': 8, 'dim': 8, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
0,power_data.csv,0.06446056132,0.065945976,0.2666666547,0.3548333189,0.514666665,0.03612941821,0.5555555556,5209.8341,8.0518,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
1,power_data.csv,0.194711114,0.1753599385,0.347222217,0.4546666613,0.5384285695,0.1275615688,0.3783783784,5369.5542,9.1245,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
2,power_data.csv,0.1448626701,0.1007465237,0.1449781036,0.4355833262,0.7209655148,0.08887987271,0.3783783784,4499.353,8.049,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
3,power_data.csv,0.08198368059,0.09749159426,0.03776683015,0.2431190438,0.6928620666,0.04936013902,0.3428571429,4124.1577,14.6883,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.005, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
4,power_data.csv,0.2179182736,0.1923500563,0.2700466164,0.4186924201,0.612384613,0.1585907139,0.4864864865,3900.2763,7.3747,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
5,power_data.csv,0.06595269004,0.08490060934,0.1213517643,0.1872095208,0.5695161272,0.04024483875,0.4210526316,3682.3245,6.5823,"{'seq_length': 8, 'dim': 1, 'high': 5, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
6,power_data.csv,0.1322105604,0.1158092182,0.2162698373,0.3925595177,0.598299998,0.08006941633,0.3684210526,4097.2425,6.8895,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.01, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
7,power_data.csv,0.2142194289,0.1347675811,0.3704843941,0.5565773733,0.6106896531,0.1353191871,0.5945945946,4292.7434,6.824,"{'seq_length': 8, 'dim': 1, 'high': 5, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
8,power_data.csv,0.07174186666,0.08424062305,0.05862068845,0.2735833271,0.6812068942,0.04142599787,0.3611111111,4315.7597,6.9298,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
9,power_data.csv,0.1089417596,0.08883333783,0.2124999953,0.3920999924,0.5539374983,0.06340640855,0.3947368421,4011.4713,6.5653,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 8, 'batch_size': None}"
0,power_data_ecc.csv,0.1381701105,0.137177436,0.2354166629,0.3378166626,0.5305937483,0.08764272524,0.5476190476,5309.7404,12.8611,"{'seq_length': 8, 'dim': 1, 'high': 5, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
1,power_data_ecc.csv,0.1730307389,0.1317795475,0.266835013,0.414857138,0.675030301,0.1136180121,0.4523809524,4932.4421,6.5579,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.007, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
2,power_data_ecc.csv,0.06986528634,0.08863822782,0.06827730966,0.2331904725,0.6194117629,0.04128796829,0.3095238095,4419.0978,8.9752,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
3,power_data_ecc.csv,0.1417173423,0.09920830784,0.1512605016,0.4424285651,0.6473235275,0.08447618645,0.275,4666.838,7.8153,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
4,power_data_ecc.csv,0.1018490554,0.08905528288,0.251540611,0.3602857078,0.5282647043,0.0596184881,0.425,4593.6006,7.594,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
5,power_data_ecc.csv,0.03814802299,0.04952086176,0.0606060584,0.2258333258,0.6462727253,0.02095014922,0.2702702703,4628.895,9.0711,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.005, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
6,power_data_ecc.csv,0.1025091042,0.09385410192,0.2401515099,0.2798749944,0.5310606045,0.07535401944,0.425,4466.8336,8.2822,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
7,power_data_ecc.csv,0.1878536484,0.1147726703,0.2691756222,0.5366476104,0.7137419332,0.1211604935,0.325,3951.5274,5.9723,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
8,power_data_ecc.csv,0.2084109962,0.124276328,0.2461640173,0.530091263,0.6796333311,0.1325394072,0.358974359,3629.8813,6.8121,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
9,power_data_ecc.csv,0.09260300735,0.1373400411,0.2249103909,0.2085337278,0.4451612889,0.05962594087,0.512195122,3426.6342,8.2771,"{'seq_length': 8, 'dim': 1, 'high': 7, 'l1': 0.003, 'epochs': 1, 'steps_per_epoch': 9, 'batch_size': None}"
0,real_17.csv,0.8082284827,0.8749999621,0.9999999837,0.7599999905,0.01857692301,0.9748845134,0.8823529412,4822.4133,19.3603,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
1,real_17.csv,0.8016820935,0.857142816,0.999999982,0.7498571321,0.01951851845,0.9732316123,0.7941176471,5332.9849,6.8296,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
2,real_17.csv,0.653551672,0.8888888538,0.9999999849,0.5756666603,0.01435999994,0.9832970459,0.7941176471,3640.9483,7.0493,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
3,real_17.csv,0.8145312988,0.857142816,0.999999982,0.7761428461,0.02185185177,0.9747521228,0.8529411765,3548.0234,7.034,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
4,real_17.csv,0.8040186114,0.8888888538,0.9999999849,0.7393333251,0.01443999994,0.9842006904,0.7941176471,4163.9733,6.8379,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
5,real_17.csv,0.7998752684,0.8749999621,0.9999999837,0.7586249905,0.02257692299,0.973314533,0.7941176471,3562.2518,6.0735,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
6,real_17.csv,0.6027076364,0.9090908783,0.9999999866,0.5294545406,0.01134782604,0.9893133357,0.8235294118,3670.4181,6.1847,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
7,real_17.csv,0.7513040037,0.8749999621,0.9999999837,0.6909999914,0.01761538455,0.9778937175,0.8529411765,3606.34,6.8624,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
8,real_17.csv,0.7641189826,0.874999962,0.9999999837,0.721499991,0.01661538455,0.9814830403,0.8235294118,3557.4624,7.2352,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
9,real_17.csv,0.5870036868,0.8999999668,0.9999999858,0.4889999951,0.01841666659,0.982535604,0.7647058824,3540.3289,8.2763,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
0,real_18.csv,0.7866435269,0.8888888538,0.9999999849,0.7314444363,0.01495999994,0.977131524,0.8235294118,4933.9788,7.8548,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
1,real_18.csv,0.5380127805,0.8749999621,0.9999999837,0.4577499943,0.005730769209,0.9929483739,0.7941176471,4566.9687,7.9668,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
2,real_18.csv,0.7703316535,0.8888888538,0.9999999849,0.7155555476,0.01063999996,0.9896011179,0.7941176471,4471.4308,8.149,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
3,real_18.csv,0.8070268567,0.857142816,0.999999982,0.7377142752,0.01148148144,0.9796434684,0.8823529412,3875.7483,7.1657,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
4,real_18.csv,0.6550753129,0.9090908783,0.9999999866,0.605545449,0.01356521733,0.9849588214,0.7058823529,3849.867,8.3549,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
5,real_18.csv,0.8436086034,0.8888888538,0.9999999849,0.7812222135,0.01059999996,0.9845602759,0.7352941176,3678.6266,7.1934,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
6,real_18.csv,0.7514238755,0.8749999621,0.9999999837,0.6874999914,0.008384615352,0.9913587617,0.8529411765,3679.4485,6.3193,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
7,real_18.csv,0.5853863131,0.8676767332,0.9911110961,0.5041111055,0.01003999996,0.9846599793,0.7647058824,3838.0886,6.1539,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
8,real_18.csv,0.7496907975,0.8392045088,0.985576907,0.636999992,0.01169230765,0.9843343953,0.8823529412,3690.4445,6.843,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
9,real_18.csv,0.5593293939,0.8904545129,0.9958333192,0.4484999955,0.007583333302,0.9913463595,0.7941176471,3705.2076,8.1981,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
0,real_19.csv,0.7132120367,0.7602588042,0.9182692155,0.6288749921,0.03515384602,0.9466757941,0.8247058824,4965.6494,10.5747,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
1,real_19.csv,0.6877030267,0.9090908783,0.9999999866,0.5760909039,0.0138260869,0.9850843717,0.8841176471,4975.2934,6.3936,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
2,real_19.csv,0.5457149186,0.8888888538,0.9999999849,0.4285555508,0.01463999994,0.9818490541,0.8435294118,4037.4203,7.3054,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
3,real_19.csv,0.6631982141,0.857142816,0.999999982,0.5672857062,0.01322222217,0.9837987221,0.8529411765,4065.67,7.9342,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
4,real_19.csv,0.7829520248,0.8888888538,0.9999999849,0.7364444363,0.04219999983,0.9415854637,0.8952941176,4034.4997,8.5877,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
5,real_19.csv,0.6809782641,0.8888888538,0.9999999849,0.5735555492,0.01211999995,0.9841637959,0.8529411765,3800.2794,7.074,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
6,real_19.csv,0.6227199205,0.7999999757,0.9999999858,0.5375999946,0.0159166666,0.9803988681,0.8647058824,4034.7136,8.2802,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
7,real_19.csv,0.7191936662,0.8888888538,0.9999999849,0.6244444375,0.01031999996,0.9874465812,0.8529411765,3900.337,7.3596,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
8,real_19.csv,0.7709001733,0.8888888538,0.9999999849,0.669444437,0.01199999995,0.9833263278,0.8823529412,4097.2621,8.1112,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
9,real_19.csv,0.6071346064,0.8999999671,0.9999999858,0.501999995,0.01320833328,0.984079916,0.8747058824,3963.3406,6.4469,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
